id	DESPC	DESSC	DESWC	DESPL	DESPLd	DESPLw	DESSL	DESSLd	DESWLsy	DESWLsyd	DESWLlt	DESWLltd	WORD_SET_INCIDENCE_WRDPRP1s	WORD_SET_INCIDENCE_WRDPRP1p	WORD_SET_INCIDENCE_WRDPRP2	WORD_SET_INCIDENCE_WRDPRP3s	WORD_SET_INCIDENCE_WRDPRP3p	WORD_SET_INCIDENCE_CNCCaus	WORD_SET_INCIDENCE_CNCLogic	WORD_SET_INCIDENCE_CNCTemp	WORD_SET_INCIDENCE_CNCAdd	WORD_SET_INCIDENCE_CNCPos	WORD_SET_INCIDENCE_CNCNeg	WORD_SET_INCIDENCE_C4_COMMON_WORDS	WORD_PROPERTY_WRDNOUN	WORD_PROPERTY_WRDVERB	WORD_PROPERTY_WRDADJ	WORD_PROPERTY_WRDADV	WORD_PROPERTY_WRDFRQc	WORD_PROPERTY_WRDFRQa	WORD_PROPERTY_WRDFRQmc	WORD_PROPERTY_WRDAOAc	WORD_PROPERTY_WRDFAMc	WORD_PROPERTY_WRDCNCc	WORD_PROPERTY_WRDIMGc	WORD_PROPERTY_WRDMEAc	WORD_PROPERTY_WRDPOLc	WORD_PROPERTY_WRDHYPn	WORD_PROPERTY_WRDHYPv	WORD_PROPERTY_WRDHYPnv	WORD_PROPERTY_AOA	WORD_PROPERTY_AOA_MAX	WORD_PROPERTY_CONCRETENESS	WORD_PROPERTY_PREVALENCE	WORD_PROPERTY_PREVALENCE_MIN	text_key
971	1.0	1.0	35.0	1.0		35.0	35.0		1.5714285714285714	0.8147794463647738	5.171428571428572	2.7168939259827605	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.02857142857142857	0.05714285714285714	0.0	0.2571428571428571	0.3142857142857143	0.05714285714285714	0.05714285714285714	0.05714285714285714	-11.01638732237647	-8.14265574728	-8.14265574728	441.85714285714283	537.7857142857143	355.38461538461536	367.92857142857144	435.8	6.823529411764706	6.2	1.0	5.333333333333333			2.2141176470588233	2.385970588235294	2.385970588235294	sentence_eng_Latn
971	1.0	3.0	28.0	3.0		28.0	9.333333333333334	6.027713773341708	1.0	0.0	6.607142857142857	3.6039000038978934	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8214285714285714	0.0	0.0	0.0	-16.98156491915	-16.220310940464707	-16.220310940464707						0.043478260869565216									sentence_rus_Cyrl
972	1.0	1.0	30.0	1.0		30.0	30.0		1.8	1.3235271579877137	5.533333333333333	3.329422993742965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.03333333333333333	0.0	0.16666666666666666	0.23333333333333334	0.1	0.03333333333333333	0.16666666666666666	-9.6784950494875	-7.761817860603333	-7.761817860603333	364.25	567.2222222222222	344.6666666666667	390.6666666666667	455.1666666666667	6.25	6.142857142857143	1.0	4.6			2.3306666666666667	2.306966666666667	2.306966666666667	sentence_eng_Latn
972	1.0	1.0	26.0	1.0		26.0	26.0		1.0	0.0	6.0	3.8366652186501757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9615384615384616	0.038461538461538464	0.0	0.0	-14.944948673235714	-14.944948673235714	-14.944948673235714						0.0									sentence_rus_Cyrl
973	1.0	2.0	29.0	2.0		29.0	14.5	13.435028842544403	1.4482758620689655	0.7831350411077501	4.896551724137931	2.540315328939175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.034482758620689655	0.0	0.10344827586206896	0.4827586206896552	0.06896551724137931	0.06896551724137931	0.0	-12.035527520711112	-9.679289324531034	-9.679289324531034	320.0	576.4285714285714	471.2	456.14285714285717	508.0	5.833333333333333	6.857142857142857	2.5	5.888888888888889	2.89	2.89	2.9205	2.1606666666666667	2.1606666666666667	sentence_eng_Latn
973	1.0	1.0	24.0	1.0		24.0	24.0		1.0	0.0	6.375	3.7278330341412533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.041666666666666664	0.041666666666666664	0.0	-16.440409747054545	-15.963649988191666	-15.963649988191666						0.0									sentence_rus_Cyrl
974	1.0	1.0	12.0	1.0		12.0	12.0		1.75	0.621581560508061	6.5	2.9076701075853593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.08333333333333333	0.0	0.08333333333333333	0.5	0.08333333333333333	0.08333333333333333	0.08333333333333333	-12.6000881725	-10.733845710758333	-10.733845710758333	394.6666666666667	550.75	352.25	377.5	451.0	2.888888888888889	6.0	0.0	4.0			2.5244444444444443	2.3003333333333336	2.3003333333333336	sentence_eng_Latn
974	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	5.909090909090909	2.8444523358476395	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-16.07540245054	-16.07540245054	-16.07540245054						0.0									sentence_rus_Cyrl
975	1.0	1.0	16.0	1.0		16.0	16.0		1.375	0.5	5.1875	2.372586492979058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.125	0.125	0.0625	0.0625	-10.1716996034	-7.83344355225625	-7.83344355225625	379.0	559.2	348.8	362.6	427.75	6.833333333333333	6.0	2.0	4.0			2.266875	2.37	2.37	sentence_eng_Latn
975	1.0	1.0	8.0	1.0		8.0	8.0		1.0	0.0	7.75	4.621378891320518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.125	0.0	0.0	-17.3828704834	-17.3828704834	-17.3828704834						0.0									sentence_rus_Cyrl
976	1.0	1.0	16.0	1.0		16.0	16.0		1.875	0.9574271077563381	5.1875	2.83357842077234	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0625	0.0625	0.3125	0.0	0.0625	0.1875	0.125	0.0625	0.25	-10.97057933806	-8.81421466170625	-8.81421466170625	399.0	585.0	304.75	311.5	348.3333333333333	4.1	4.5	0.5	2.5	2.89	2.89	2.132857142857143	2.2739285714285713	2.2739285714285713	sentence_eng_Latn
976	1.0	1.0	12.0	1.0		12.0	12.0		1.0	0.0	6.083333333333333	3.8954129979043843	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.0	0.0	-16.13991451262	-15.322416305528572	-15.322416305528572						0.0									sentence_rus_Cyrl
977	1.0	1.0	26.0	1.0		26.0	26.0		1.5384615384615385	1.0288155998338762	4.8076923076923075	2.814522776873277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.07692307692307693	0.0	0.3076923076923077	0.3076923076923077	0.038461538461538464	0.07692307692307693	0.038461538461538464	-10.36271019775	-7.443481711234615	-7.443481711234615	427.0	549.4444444444445	367.25	399.0	452.0	9.25	6.75	0.0	6.0	2.89	2.89	2.3242307692307693	2.2986538461538464	2.2986538461538464	sentence_eng_Latn
977	1.0	1.0	22.0	1.0		22.0	22.0		1.0	0.0	5.863636363636363	3.522653958181375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9545454545454546	0.0	0.0	0.0	-15.464264460971428	-15.464264460971428	-15.464264460971428						0.0									sentence_rus_Cyrl
978	1.0	1.0	7.0	1.0		7.0	7.0		1.2857142857142858	0.4879500364742666	4.285714285714286	1.9760470401187074	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.14285714285714285	0.14285714285714285	-12.078876813233332	-8.563836812971429	-8.563836812971429		503.0	328.0	373.0	368.0	2.6666666666666665	7.0		7.0	2.89	2.89	2.0828571428571427	2.248285714285714	2.248285714285714	sentence_eng_Latn
978	1.0	1.0	4.0	1.0		4.0	4.0		1.0	0.0	7.0	3.1622776601683795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	-18.0696926117	-16.29427814485	-16.29427814485						0.0									sentence_rus_Cyrl
979	1.0	1.0	19.0	1.0		19.0	19.0		1.7894736842105263	1.0841764600337105	6.2105263157894735	3.629798699169312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10526315789473684	0.10526315789473684	0.0	0.15789473684210525	0.47368421052631576	0.05263157894736842	0.10526315789473684	0.0	-10.735910455391666	-8.563710664442105	-8.563710664442105	411.0	541.4	358.25	391.0	492.0	6.583333333333333	6.555555555555555	1.0	6.0			2.636842105263158	2.3358947368421052	2.3358947368421052	sentence_eng_Latn
979	1.0	1.0	19.0	1.0		19.0	19.0		1.0	0.0	6.578947368421052	4.413562298613524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7894736842105263	0.0	0.10526315789473684	0.0	-14.548342823975	-14.81631307602	-14.81631307602						0.0									sentence_rus_Cyrl
980	1.0	1.0	5.0	1.0		5.0	5.0		1.8	1.3038404810405297	5.4	3.9115214431215892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.2	0.2	0.0	-8.704542160033334	-7.9727350235	-7.9727350235		589.5	194.0	320.0	272.0	9.333333333333334	6.0	0.0	3.0			2.2880000000000003	2.2354	2.2354	sentence_eng_Latn
980	1.0	2.0	7.0	2.0		7.0	3.5	0.7071067811865476	1.0	0.0	4.857142857142857	3.0783421635988546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428571	0.0	0.0	0.0	-16.527255058275	-16.15046424864	-16.15046424864						0.0									sentence_rus_Cyrl
981	1.0	1.0	15.0	1.0		15.0	15.0		1.7333333333333334	1.162919151265879	5.133333333333334	3.377798663260409	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.06666666666666667	0.2	0.0	0.13333333333333333	0.2	0.06666666666666667	0.13333333333333333	0.2	-10.796471383822222	-8.348076105113334	-8.348076105113334	423.0	572.4	322.4	369.0	415.6666666666667	4.555555555555555	4.0	1.0	3.25	2.89	2.89	2.248666666666667	2.2825333333333333	2.2825333333333333	sentence_eng_Latn
981	1.0	1.0	15.0	1.0		15.0	15.0		1.0	0.0	6.2	3.3636714634883287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9333333333333333	0.0	0.0	0.0	-16.546259359872728	-16.165990591041666	-16.165990591041666						0.0									sentence_rus_Cyrl
982	1.0	1.0	13.0	1.0		13.0	13.0		1.3846153846153846	0.6504436355879909	4.538461538461538	2.5038431998091992	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.23076923076923078	0.23076923076923078	0.07692307692307693	0.15384615384615385	0.0	-10.81647634505	-8.134164058246155	-8.134164058246155	394.0	556.6666666666666	314.0	377.6666666666667	402.5	4.666666666666667	4.5	4.0	4.333333333333333			2.1225	2.2444166666666665	2.2444166666666665	sentence_eng_Latn
982	1.0	1.0	10.0	1.0		10.0	10.0		1.0	0.0	6.4	3.7178249316263163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7	0.1	0.1	0.0	-17.074892044066665	-16.237708568575	-16.237708568575						0.0									sentence_rus_Cyrl
983	1.0	1.0	18.0	1.0		18.0	18.0		1.2777777777777777	0.5745131499601416	4.388888888888889	2.4528228369128184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05555555555555555	0.05555555555555555	0.0	0.2777777777777778	0.2777777777777778	0.05555555555555555	0.16666666666666666	0.0	-9.179858843477778	-7.241215295266667	-7.241215295266667	344.0	573.2	342.6666666666667	400.6	405.5	9.666666666666666	5.25	0.0	4.2	2.89	2.89	2.188823529411765	2.2707058823529414	2.2707058823529414	sentence_eng_Latn
983	1.0	1.0	14.0	1.0		14.0	14.0		1.0	0.0	6.571428571428571	3.837352567236261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8571428571428571	0.07142857142857142	0.0	0.0	-17.118135452266667	-16.384549549642855	-16.384549549642855						0.0									sentence_rus_Cyrl
984	1.0	1.0	8.0	1.0		8.0	8.0		1.25	0.4629100498862757	5.125	2.1671244937540095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.25	0.125	0.125	0.0	-8.82720041275	-7.39798766375	-7.39798766375		580.0	200.0	351.3333333333333	274.0	9.5	6.5	0.0	4.333333333333333			2.4375	2.323625	2.323625	sentence_eng_Latn
984	1.0	1.0	6.0	1.0		6.0	6.0		1.0	0.0	8.166666666666666	4.3089055068157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	-13.5701026917	-13.5701026917	-13.5701026917						0.0									sentence_rus_Cyrl
985	1.0	1.0	35.0	1.0		35.0	35.0		1.9142857142857144	1.1471557812932913	5.6	2.9823007304862506	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.02857142857142857	0.05714285714285714	0.11428571428571428	0.0	0.17142857142857143	0.34285714285714286	0.11428571428571428	0.05714285714285714	0.08571428571428572	-11.881140322923809	-9.145747906828571	-9.145747906828571	409.3333333333333	559.0	367.6	397.2	402.3333333333333	3.9523809523809526	8.0	1.75	4.875	2.89	2.89	2.0725925925925925	2.275037037037037	2.275037037037037	sentence_eng_Latn
985	1.0	1.0	32.0	1.0		32.0	32.0		1.0	0.0	5.625	3.730865159545394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.0	0.0	-15.88510119915	-15.36352319717	-15.36352319717						0.0									sentence_rus_Cyrl
986	1.0	1.0	27.0	1.0		27.0	27.0		1.5925925925925926	0.7970744227031974	5.037037037037037	2.2783509806180415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14814814814814814	0.2222222222222222	0.14814814814814814	0.07407407407407407	0.07407407407407407	-11.53754149165	-8.629435857144445	-8.629435857144445	413.25	535.1666666666666	382.0	455.1666666666667	451.5	6.071428571428571	7.0	1.25	3.7142857142857144	2.89	2.89	2.3	2.3188695652173914	2.3188695652173914	sentence_eng_Latn
986	1.0	1.0	27.0	1.0		27.0	27.0		1.0	0.0	5.555555555555555	4.308607961291276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8148148148148148	0.037037037037037035	0.037037037037037035	0.0	-15.70705769856	-15.447920110483333	-15.447920110483333						0.0									sentence_rus_Cyrl
987	1.0	1.0	47.0	1.0		47.0	47.0		1.7872340425531914	1.1597632856820013	5.574468085106383	3.2083090551760307	0.0	0.0	0.0	0.0	0.0	0.0	0.02127659574468085	0.0425531914893617	0.0851063829787234	0.0851063829787234	0.0	0.1702127659574468	0.44680851063829785	0.0425531914893617	0.1276595744680851	0.06382978723404255	-10.9042848497625	-8.832110202055318	-8.832110202055318	437.5	559.6153846153846	346.6666666666667	393.46153846153845	423.6666666666667	7.78125	5.916666666666667	0.5	5.142857142857143	2.89	2.89	2.319736842105263	2.280342105263158	2.280342105263158	sentence_eng_Latn
987	1.0	2.0	48.0	2.0		48.0	24.0	15.556349186104045	1.0	0.0	6.791666666666667	3.6434630085998485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6875	0.08333333333333333	0.10416666666666667	0.020833333333333332	-16.45159652016818	-16.283282491896298	-16.283282491896298						0.0									sentence_rus_Cyrl
988	1.0	1.0	11.0	1.0		11.0	11.0		1.4545454545454546	0.6875516509523286	5.181818181818182	2.0404990476930793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.5454545454545454	0.09090909090909091	0.09090909090909091	0.0	-10.0080432296	-8.791871330963636	-8.791871330963636	391.5	540.8333333333334	361.5	406.8333333333333	424.6666666666667	7.625	5.8	0.0	4.833333333333333			2.7399999999999998	2.3372	2.3372	sentence_eng_Latn
988	1.0	1.0	12.0	1.0		12.0	12.0		1.0	0.0	5.833333333333333	3.325748947320898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9166666666666666	0.08333333333333333	0.0	0.0	-16.774169513157144	-16.774169513157144	-16.774169513157144						0.0									sentence_rus_Cyrl
989	1.0	1.0	20.0	1.0		20.0	20.0		1.3	0.6569466853317862	4.45	1.820208200931103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15	0.3	0.05	0.05	0.1	-9.83970451357	-8.14003117086	-8.14003117086	254.0	580.8	331.2	338.8	386.0	5.9	6.333333333333333	1.0	5.0			2.3625	2.3341875	2.3341875	sentence_eng_Latn
989	1.0	1.0	19.0	1.0		18.0	19.0		1.0	0.0	4.947368421052632	2.717713176970797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.631578947368421	0.05263157894736842	0.15789473684210525	0.0	-16.965037712676924	-15.4912047684125	-15.4912047684125						0.0									sentence_rus_Cyrl
990	1.0	1.0	26.0	1.0		26.0	26.0		1.6538461538461537	0.79711016514947	5.153846153846154	2.80987270448051	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.11538461538461539	0.11538461538461539	0.0	0.2692307692307692	0.23076923076923078	0.23076923076923078	0.07692307692307693	0.038461538461538464	-10.875300184886667	-8.080044361261539	-8.080044361261539	350.2	566.5	325.0	394.625	458.8	9.066666666666666	5.833333333333333	1.6666666666666667	3.75			2.250769230769231	2.323230769230769	2.323230769230769	sentence_eng_Latn
990	1.0	1.0	18.0	1.0		18.0	18.0		1.0	0.0	6.833333333333333	3.9741813807448225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.1111111111111111	0.05555555555555555	-16.566386222825	-15.044963700414286	-15.044963700414286						0.0									sentence_rus_Cyrl
991	1.0	1.0	31.0	1.0		31.0	31.0		1.8387096774193548	1.0676071123014117	6.064516129032258	3.119139666328604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12903225806451613	0.12903225806451613	0.0	0.22580645161290322	0.41935483870967744	0.0967741935483871	0.12903225806451613	0.03225806451612903	-11.651110512871428	-9.453741965754839	-9.453741965754839	472.25	518.4285714285714	426.4	403.14285714285717	393.0	5.9523809523809526	5.5	3.0	4.923076923076923	2.89	2.89	2.5025	2.2602857142857142	2.2602857142857142	sentence_eng_Latn
991	1.0	1.0	33.0	1.0		33.0	33.0		1.0	0.0	7.151515151515151	4.3883454464724805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7272727272727273	0.0	0.030303030303030304	0.030303030303030304	-18.230553218314284	-15.72242103305	-15.72242103305						0.0									sentence_rus_Cyrl
992	1.0	1.0	10.0	1.0		10.0	10.0		1.6	0.8432740427115678	4.8	2.14993539954628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.3	0.1	0.1	0.0	-12.33631572724	-9.73558211327	-9.73558211327						3.0	6.0	2.0	4.0			2.4066666666666667	2.3905	2.3905	sentence_eng_Latn
992	1.0	1.0	8.0	1.0		8.0	8.0		1.0	0.0	5.25	2.3145502494313788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.625	0.0	0.125	0.0	-16.776071548466668	-14.52491931916	-14.52491931916						0.0									sentence_rus_Cyrl
993	1.0	1.0	15.0	1.0		15.0	15.0		1.3333333333333333	0.6172133998483676	4.466666666666667	1.7265434778633235	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.0	0.06666666666666667	0.0	0.06666666666666667	0.2	0.2	0.0	0.2	0.06666666666666667	-9.050970077528572	-7.124542338521429	-7.124542338521429		568.6666666666666	357.3333333333333	451.8333333333333	484.8333333333333	11.714285714285714	6.0		6.0			2.3257142857142856	2.3527142857142858	2.3527142857142858	sentence_eng_Latn
993	1.0	1.0	13.0	1.0		13.0	13.0		1.0	0.0	6.538461538461538	2.6961511028187513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7692307692307693	0.0	0.07692307692307693	0.0	-17.398886998488887	-16.426602103490907	-16.426602103490907						0.0									sentence_rus_Cyrl
994	1.0	1.0	26.0	1.0		26.0	26.0		1.6538461538461537	1.093336460283208	5.115384615384615	3.011005454354715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.038461538461538464	0.0	0.3076923076923077	0.46153846153846156	0.038461538461538464	0.0	0.0	-12.836483808661539	-9.139075875280769	-9.139075875280769	386.0	590.0	417.0	411.0		5.0		4.0	4.0			2.0883333333333334	2.2935833333333333	2.2935833333333333	sentence_eng_Latn
994	1.0	2.0	25.0	2.0		25.0	12.5	9.192388155425117	1.0	0.0	6.28	3.7696153649941526	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8	0.08	0.0	0.0	-15.545438660533334	-14.658667325991667	-14.658667325991667						0.0									sentence_rus_Cyrl
995	1.0	1.0	21.0	1.0		21.0	21.0		1.7142857142857142	1.1464230084422216	5.0476190476190474	3.247709815796209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.047619047619047616	0.0	0.2857142857142857	0.14285714285714285	0.09523809523809523	0.14285714285714285	0.047619047619047616	-10.566251436855556	-7.619867461061904	-7.619867461061904	419.5	561.6	396.3333333333333	393.0	448.5	5.777777777777778	6.333333333333333	1.5	4.4			2.14	2.32425	2.32425	sentence_eng_Latn
995	1.0	2.0	20.0	2.0		20.0	10.0	8.48528137423857	1.0	0.0	5.5	3.63462877276201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.05	0.0	-15.628244840184616	-15.291502611978572	-15.291502611978572						0.0									sentence_rus_Cyrl
996	1.0	1.0	14.0	1.0		14.0	14.0		1.3571428571428572	0.8418973861410954	4.857142857142857	2.0326997151247235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.14285714285714285	0.0	0.21428571428571427	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.14285714285714285	-10.0741686225	-7.928448370528572	-7.928448370528572		554.3333333333334	370.6666666666667	395.6666666666667	420.3333333333333	10.0	5.0	4.0	4.333333333333333			2.306153846153846	2.375153846153846	2.375153846153846	sentence_eng_Latn
996	1.0	2.0	14.0	2.0		14.0	7.0	4.242640687119285	1.0	0.0	5.0	3.063431961806135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6428571428571429	0.0	0.14285714285714285	0.0	-14.786309560133333	-14.864971160888889	-14.864971160888889						0.0									sentence_rus_Cyrl
997	1.0	1.0	23.0	1.0		23.0	23.0		1.826086956521739	1.4350221383481883	5.826086956521739	3.9156118053602658	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.043478260869565216	0.0	0.0	0.043478260869565216	0.0	0.30434782608695654	0.2608695652173913	0.13043478260869565	0.043478260869565216	0.043478260869565216	-11.10243181749091	-8.151714874347826	-8.151714874347826		579.6666666666666	297.0	335.6666666666667	407.0	4.818181818181818	6.0	2.0	4.0			1.948421052631579	2.296263157894737	2.296263157894737	sentence_eng_Latn
997	1.0	1.0	20.0	1.0		20.0	20.0		1.0	0.0	7.65	3.8563003813991137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9	0.0	0.05	0.0	-17.08717363531818	-16.6851536433	-16.6851536433						0.0									sentence_rus_Cyrl
998	1.0	1.0	17.0	1.0		17.0	17.0		2.1176470588235294	1.0537049480984033	6.882352941176471	3.1796688691823016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.23529411764705882	0.23529411764705882	0.17647058823529413	0.058823529411764705	-11.836172660191666	-9.755377054211765	-9.755377054211765	395.3333333333333	539.4	381.2	389.4	457.5	6.0	7.0	1.0	4.0	2.89	2.89	2.331875	2.3295	2.3295	sentence_eng_Latn
998	1.0	1.0	16.0	1.0		16.0	16.0		1.0	0.0	7.75	4.203173404306164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.875	0.0	0.125	0.0	-16.1794606447125	-16.1794606447125	-16.1794606447125						0.0									sentence_rus_Cyrl
999	1.0	1.0	8.0	1.0		8.0	8.0		2.0	1.4142135623730951	6.5	3.585685828003181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.125	0.25	0.125	0.125	0.125	-10.3936847687	-8.821182072175	-8.821182072175	314.0	561.5	325.0	368.5	446.0	6.0	5.5	0.0	3.6666666666666665			2.2925	2.305375	2.305375	sentence_eng_Latn
999	1.0	1.0	6.0	1.0		6.0	6.0		1.0	0.0	7.5	2.7386127875258306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8333333333333334	0.0	0.16666666666666666	0.0	-16.977330207825	-16.977330207825	-16.977330207825						0.0									sentence_rus_Cyrl
1000	1.0	1.0	10.0	1.0		10.0	10.0		1.8	1.0327955589886446	5.4	2.988868236194653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.2	0.1	0.0	0.2	-9.8775247574	-8.77771749498	-8.77771749498	297.5	589.3333333333334	396.0	390.3333333333333	452.0	5.0	4.0	1.0	3.0			2.7733333333333334	2.3423333333333334	2.3423333333333334	sentence_eng_Latn
1000	1.0	1.0	14.0	1.0		14.0	14.0		1.0	0.0	6.285714285714286	2.9724005172864634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7857142857142857	0.0	0.07142857142857142	0.0	-16.80433626175	-16.090097824733334	-16.090097824733334						0.0									sentence_rus_Cyrl
1001	1.0	1.0	15.0	1.0		15.0	15.0		1.4	0.50709255283711	5.2	2.932575659723036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13333333333333333	0.4666666666666667	0.13333333333333333	0.0	0.0	-10.7176135911	-8.929115788146667	-8.929115788146667	374.75	572.8333333333334	441.1666666666667	443.5	447.5	12.333333333333334	6.4	0.5	4.714285714285714			2.7023076923076923	2.321230769230769	2.321230769230769	sentence_eng_Latn
1001	1.0	1.0	11.0	1.0		11.0	11.0		1.0	0.0	8.090909090909092	4.182213420057505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8181818181818182	0.18181818181818182	0.0	0.0	-17.01111221316	-17.01111221316	-17.01111221316						0.0									sentence_rus_Cyrl
1002	1.0	1.0	37.0	1.0		37.0	37.0		1.864864864864865	1.0842857905901357	5.72972972972973	3.4612830685282705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08108108108108109	0.08108108108108109	0.0	0.35135135135135137	0.32432432432432434	0.08108108108108109	0.1891891891891892	0.0	-10.353615479031818	-8.0609866284	-8.0609866284	395.75	551.0	329.3	370.9166666666667	463.4	7.7727272727272725	6.083333333333333	1.6666666666666667	5.2			2.1454054054054055	2.334837837837838	2.334837837837838	sentence_eng_Latn
